id,nombre,codigo_nif,localidad,trabajadores,roe,roa,valor_agregado,ingresos_explotacion_empleado,ingresos_explotacion,resultado_ejercicio,total_activo,valoracion,n_valoraciones,esta_trip,total_visits_similar,ratio_resenas_visitas,valoracion_ponderada,stem_zon_de_lectur,stem_curs_de_cocin,stem_solarium,stem_intang,stem_gimnasi,stem_enovisit,stem_piscin,stem_alquil,stem_hospedaj,stem_indic_geograf_proteg,stem_festival,stem_interior,stem_sombrill,stem_jardin,stem_decor,stem_lectur,stem_dop,stem_suit,stem_hotel,stem_huesp,stem_estanci,stem_comedor,stem_bibliotec,stem_masaj,stem_igp,stem_menus,stem_rehabilit,stem_curs,stem_play,stem_zon_comun
931,BODEGAS Y VIÑEDOS QUADERNA VIA SL,B31737703,IGUZQUIZA,2,11.602,3.631,487.655209,709.8408,1419.6816,242.53752,4534.89888,4.9,233,1,3300,0.0706060606060606,0.021030042918454936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
3513,BODEGAS ZAMACA SOCIEDAD LIMITADA.,B26537019,GIMILEO,1,-35.526,-7.803,-11.345489,201.525445,9.45771,-22.80293,372.70739,5,1,0,963,0.0010384215991692627,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1005,BODEGA CM DE MATARROMERA SL.,B26521567,SAN VICENTE DE LA SONSIERRA,6,-3.778,-0.009,684.43986,204.67671,1228.06026,-67.82935,9726.12846,4.7,27,0,21700,0.0012442396313364055,0.17407407407407408,0,0,0,0,0,0,0,0,0,0,0,6,0,11,5,16,0,0,6,0,3,0,0,0,0,4,0,21,1,0
144,ECOVITIS SL,B96936471,REQUENA,45,13.731,2.932,2537.93953,259.244576,11666.00592,384.27847,22602.40719,4.3,17,0,16100,0.0010559006211180125,0.2529411764705882,0,0,0,0,0,0,0,2,0,4,0,5,0,0,0,79,253,0,1,0,19,0,3,0,7,0,4,0,0,0
1539,MANZANOS WINES SL.,B71306989,AZAGRA,2,0.088,0.05,117.06286,245,490,6.2178,17268.33101,5,4,0,8700,4.597701149425287e-4,1.25,0,0,0,0,0,0,1,1,1,0,0,3,2,0,0,80,0,4,0,0,4,0,0,0,0,0,2,11,0,0
554,BODEGAS DEL MEDIEVO SL,B26334128,ALDEANUEVA DE EBRO,12,2.36,1.616,818.16195,232.03785,2784.45421,32.67084,6122.72891,4.9,19,0,1800,0.010555555555555556,0.2578947368421053,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,2,0,0,0,0,0,2,0,0
597,BODEGAS TORO ALBALA SL,B14089098,AGUILAR DE LA FRONTERA,27,14.254,6.054,1322.90125,94.775784,2558.94619,226.69232,6529.13792,4.7,93,1,3900,0.023846153846153847,0.05053763440860215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,MASIA CAN RODA VINYES I VINS S.L.,B67155390,MARTORELLES,4,84.776,8.987,198.544889,97.05189,388.20756,16.33349,326.15191,4.9,393,1,10300,0.03815533980582524,0.012468193384223919,0,306,0,0,0,0,2,0,0,0,11,12,0,28,20,174,0,6,292,2,138,15,0,1022,0,13,0,1026,0,0
1700,BODEGAS IRANZO SL,B96467196,CAUDETE DE LAS FUENTES,6,-7.875,-5.512,23.402199,65.532095,393.19257,-234.91289,4032.97534,4.9,46,1,201,0.22885572139303484,0.10652173913043479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0
2252,BODEGAS SEÑORIO DE CINCO VILLAS SL,B50955129,EJEA DE LOS CABALLEROS,2,39.272,-9.43,-19.57717,91.265535,182.53107,-52.9338,732.76824,3.5,4,0,4300,9.302325581395349e-4,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
1534,BODEGAS AGUIUNCHO SL,B36427300,SANXENXO,3,26.169,9.818,163.793029,163.921863,491.76559,20.1926,322.27615,4.8,97,1,587,0.16524701873935263,0.049484536082474224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,119,0,4,0,0,0,0,0,0,3,2,0
1215,SAT BODEGAS Y VIÑEDOS ILURCE,V26209841,ALFARO,5,4.428,1.285,306.75116,169.25216,846.2608,32.33357,2546.08098,4.8,43,0,6900,0.006231884057971014,0.11162790697674418,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,39,0,0,15,0,126,0,0,0,0,0,0,0,0,0
1173,COMPAÑIA VINICOLA SOLTERRA SL,B84112564,MADRID,10,-10.957,-0.998,472.85257,90.419682,904.19682,-193.86257,8534.98984,3,2,0,3000,6.666666666666666e-4,1.5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,277,2,14,0,0,0,0,13,0,0,0,0
227,INURRIETA SL,B31231954,FALCES,22,5.503,3.656,2702.754,339.509227,7469.203,462.374,17448.391,4.8,79,0,7200,0.010972222222222222,0.060759493670886074,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,VILADELLOPS VINICOLA SL,B60460409,OLERDOLA,2,-0.52,0.143,84.7724,198.474525,396.94905,-0.72505,431.33387,4.7,274,1,12100,0.022644628099173555,0.017153284671532848,0,0,0,0,0,2,18,12,0,0,0,27,0,21,25,228,0,0,0,0,442,11,0,85,0,1,0,19,4,0
1011,BODEGAS ESTRAUNZA SA,A01045756,LAPUEBLA DE LABARCA,5,0.401,0.465,363.05701,243.157646,1215.78823,12.00392,3439.43086,4.8,14,0,2300,0.00608695652173913,0.34285714285714286,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,28,0,1,7,0,0,0,0,0,0,0,0,0,0,0
1150,BODEGAS CRUZ DE ALBA SL,B30789572,CARTAGENA,10,0.421,0.39,373.80808,93.649256,936.49256,20.8221,3937.00612,NA,NA,0,3200,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0
1064,ELIAS MORA SL,B47464045,SAN ROMAN DE HORNIJA,5,9.007,8.378,511.702649,217.429159,1087.145799,158.48002,1984.98989,NA,NA,0,11400,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,123,0,0
1354,BODEGAS MONOVAR SL.,B54880059,MONOVER/MONOVAR,9,-31.711,-17.074,-177.951471,74.144018,667.29617,-399.02466,3078.20045,4.8,204,1,18200,0.01120879120879121,0.023529411764705882,0,0,0,10,0,0,0,0,0,3,1,9,0,0,0,9,20,1,0,0,0,0,4,0,9,0,0,4,0,0
2780,J PUJADO SL,B58475534,SUBIRATS,1,-3.173,-1.826,13.67802,78.98655,78.98655,-3.975,298.99591,3.6,16,0,891,0.017957351290684626,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,33,0,0,6,0,0,0,0,0,0
2420,CID BERMUDEZ SL,B09484775,ARANDA DE DUERO,13,36.535,1.455,17.095,169.25216,142.5307,1.45941,231.54403,NA,NA,0,953,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,BODEGAS MAINETES SL,B02206993,FUENTE-ALAMO,1,11.485,10.483,80.232239,112.88251,112.88251,47.40688,611.6336,4.4,375,1,2700,0.1388888888888889,0.011733333333333333,0,0,0,0,0,0,7,0,0,0,0,0,0,16,4,0,0,21,278,1,19,0,0,19,0,0,2,8,0,0
1939,BODEGAS CARRILLO GARCIA SL,B09473786,OLMEDILLO DE ROA,3,17.809,2.833,75.20594,96.404356,289.21307,4.2634,200.60515,4.5,11,0,NA,NA,0.4090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,ADEGAS VALMIÑOR SL,B36277218,O ROSAL,14,2.546,2.022,931.17706,315.184519,4412.583279,76.03273,9933.67449,4.6,79,1,9100,0.00868131868131868,0.05822784810126582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0
385,AGUSTI TORELLO SA,A58409053,SANT SADURNI D'ANOIA,22,5.91,5.075,1791.81007,190.59597,4193.11134,420.7218,11179.89442,NA,NA,0,2900,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0
2325,FERRER MATA SL,B60326816,SUBIRATS,1,3.444,1.272,38.39776,167.2685,167.2685,2.54113,344.23735,NA,NA,0,342,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,51,0,0,0,0,0,0
1813,BODEGAS MALACUERA SL.,B47716212,CASTRILLO DE DUERO,9,6.594,2.083,49.32822,106.73477,337.6459,4.31874,430.74658,4.9,50,0,258,0.1937984496124031,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
333,BODEGA PAGO DE CIRSUS SL.,B71153290,ABLITAS,28,16.219,2.742,2070.39401,172.246989,4822.91571,203.109669,14900.98117,4.6,496,0,9500,0.05221052631578947,0.009274193548387096,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,9,33,467,6,10,1,0,2,0,9,0,3,0,0
2021,CELLER VENDRELL RIVED SOCIEDAD LIMITADA.,B55743801,MARÇA,3,10.67,2.678,87.51688,84.704623,254.11387,7.10969,412.25806,4.5,19,0,261,0.07279693486590039,0.23684210526315788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0
2475,ATRIUM VITIS S.L.,B27327337,QUIROGA,3,0.259,0.291,42.62822,43.36413,130.09239,0.057899,167.32799,5,40,0,1700,0.023529411764705882,0.125,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,BODEGAS PINORD SA,A08563108,VILAFRANCA DEL PENEDES,49,0.61,-1.197,2988.6742,212.601245,10417.46101,26.73052,17563.73692,4.4,86,1,13900,0.00618705035971223,0.051162790697674425,0,0,0,1,0,0,0,3,0,0,2,8,1,0,0,4,0,0,0,0,55,1,0,11,0,0,0,1,0,0
1612,JAUME GIRO I GIRO SL,B59121277,SANT SADURNI D'ANOIA,3,12.914,10.006,207.1975,149.307069,447.921209,51.51412,721.16627,4.6,9,0,1100,0.008181818181818182,0.5111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,2,202,1,0,0,0,54,0,0,0,0
1373,ADEGAS E VIÑEDOS VIA ROMANA SL,B27206663,CHANTADA,10,2.392,1.002,227.819379,64.650857,646.50857,5.65939,1609.16596,4.8,286,1,4500,0.06355555555555556,0.016783216783216783,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0,2,0,0,1,2,0,4,0,0,0,0,0,0,0,0
438,BODEGAS Y VIÑEDOS VALTRAVIESO SL,B47356845,PIÑEL DE ARRIBA,22,1.882,1.304,1162.5435,169.887206,3737.51854,58.83494,12520.08499,4.3,38,0,7600,0.005,0.1131578947368421,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,16,0,0,1,2,0,0,0,0,0,0,0,5,1,0
90,COOP VINICOLA LA VIÑA,F46025649,LA FONT DE LA FIGUERA,48,3.338,1.888,2861.03219,383.391078,18402.77179,256.66541,18168.54897,4.5,172,0,8500,0.02023529411764706,0.02616279069767442,0,0,0,0,0,0,0,0,11,0,39,0,0,0,1,0,5,0,0,0,312,0,13,0,0,0,0,5,0,0
1965,BODEGAS Y VIÑEDOS LA MEJORADA SL,B47447057,OLMEDO,6,-27.282,-6.506,11.099119,46.464913,278.78948,-389.89296,5501.85366,4.8,63,1,6400,0.00984375,0.07619047619047618,0,0,0,0,0,0,0,0,0,17,0,11,0,6,0,91,0,0,7,0,2,0,0,0,19,0,4,0,0,0
652,"COMENGE BODEGAS Y VIÑEDOS, SA",A05151428,CURIEL DE DUERO,13,0.205,0.963,1218.760809,176.283566,2291.686369,11.47178,9358.71307,4.7,121,1,18500,0.00654054054054054,0.03884297520661157,0,0,0,0,0,0,0,0,0,0,1,29,0,14,0,61,1,0,0,1,13,0,0,1,0,0,0,0,1,0
1191,CELLERS CAL FERU SL,B61391173,SANT SADURNI D'ANOIA,4,16.996,7.45,136.44226,217.317097,869.26839,16.748779,322.58943,4.8,351,1,25500,0.013764705882352941,0.013675213675213675,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,1347,3,0,177,97,0,0,4,0,0
3269,BRUJO WINES SL,B26546895,LOGROÑO,1,3.803,-0.762,6.48687,84.704623,25.995809,-2.90207,356.91123,NA,NA,0,1100,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,BALAGUER I CABRE SL,B43969757,GRATALLOPS,1,13.059,7.469,23.54501,163.921863,74.90887,14.42827,279.02573,5,5,0,565,0.008849557522123894,1,0,0,0,0,0,0,5,0,234,0,16,1894,0,10,32,50,33,0,492,234,7758,538,2,1609,0,292,2,229,36,0
1914,ADEGA DOS EIDOS SL,B36361905,SANXENXO,5,-7.42,-4.523,71.55962,59.405105,297.025529,-42.59023,1123.5076100000001,4.7,256,1,6000,0.042666666666666665,0.018359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
1607,BODEGAS LECEA SOCIEDAD LIMITADA.,B26554758,SAN ASENSIO,6,2.206,1.256,163.10632,75.257238,451.54343,15.26875,1657.4815,4.8,684,1,7000,0.09771428571428571,0.007017543859649123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
617,BODEGAS VINOS DE LEON VILE SA,A24005027,LEON,21,0.461,1.063,961.1132,115.95404,2435.03485,33.28983,11035.1761,4.5,24,0,3400,0.007058823529411765,0.1875,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3772,BODEGA CASA BOQUERA S.L.,B73891657,YECLA,36,0,0,1367.88171,161.781116,5586.41867,200.70037,176.55267,3.8,4,0,495,0.00808080808080808,0.95,0,0,0,0,0,0,18,17,0,0,8,1,0,16,2,0,0,1,6,13,10,1,0,17,0,7,0,22,4,0
1028,TOBELOS BODEGAS Y VIÑEDOS SL,B26315358,BRIÑAS,8,0.414,0.424,522.223598,146.144872,1169.15898,10.506687,4659.80085,4.7,94,1,5100,0.01843137254901961,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,2,2,0,2,0,0,0,0,0,0,0,0,0
1155,MAS FORASTER 1923 SOCIEDAD LIMITADA.,B55672083,MONTBLANC,4,41.329,21.294,308.87993,232.09704,928.38816,147.02448,906.47105,NA,NA,0,1100,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
885,BODEGAS QUITAPENAS SL,B29004157,MALAGA,17,6.236,4.094,683.9684,89.698407,1524.87293,98.53441,4072.94453,4.7,69,0,10600,0.0065094339622641505,0.06811594202898551,0,0,0,0,0,0,0,0,1,0,6,40,0,0,48,221,0,2,0,0,1,0,0,0,0,0,0,6,3,0
279,DIEZ SIGLOS DE VERDEJO SL,B47654140,SERRADA,15,10.434,8.145,1842.34038,394.870462,5923.056939,670.08844,10722.64002,4.7,82,0,7400,0.01108108108108108,0.05731707317073171,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,87,0,1,3,0,2,0,0,0,2,0,0,2,0,0
1119,BODEGAS EL INICIO SL.,B47697164,PEÑAFIEL,2,0.435,0.889,154.05182,488.923475,977.84695,-4.82875,1148.62321,NA,NA,0,6700,NA,NA,0,0,0,0,0,0,0,0,0,2,29,5,0,2,1,106,3,0,10,0,1,0,1,0,4,0,0,14,0,0
1632,BODEGAS EL MAESTRO SIERRA SL.,B11948163,JEREZ DE LA FRONTERA,5,-0.264,-0.077,210.193919,86.195802,430.97901,-2.51332,1063.38674,4.5,48,0,1400,0.03428571428571429,0.09375,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3120,AGRO ALMAZ SL,B24478919,CONGOSTO,1,4.602,1.113,19.24518,38.61574,38.61574,1.045409,302.55098,NA,NA,0,1600,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,77,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2960,BODEGAS TORREALBILLA SL.,B10480218,VILLAR DEL PEDROSO,1,-11.72,1.431,39.305518,54.31717,54.31717,2.99058,400.02664,4.8,29,1,535,0.05420560747663551,0.16551724137931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0
753,CELLER LA VINYETA SL.,B55149595,MOLLET DE PERALADA,28,6.716,4.555,918.36153,68.085712,1906.39995,103.73703,3093.31237,4.8,702,1,1000,0.702,0.006837606837606838,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,2,0,36,1,0,3,0,0,0,1,1,0
1777,"NANCLARES Y PRIETO VITICULTORES, S.L.",B36449502,CAMBADOS,2,27.838,17.676,191.18125,176.61545,353.2309,43.9608,341.76604,4.7,6,0,1500,0.004,0.7833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,CERVEZAS FERNANDEZ PONS SLL,B97735476,GODELLA,6,1.096,0.931,191.87923,69.862611,419.17567,1.95439,896.60311,NA,NA,0,5000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1369,OLIVER VITICULTORS SL.,B66050311,SUBIRATS,1,24.646,7.91,245.83927,651.25083,651.25083,50.543849,884.48966,4.8,32,0,210,0.1523809523809524,0.15,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,63,0,0,60,0,0,0,0,0,0
1610,ALVARO DOMECQ SL,B11689684,JEREZ DE LA FRONTERA,3,-1.759,-2.718,69.71532,149.71806,449.15418,-79.27242,4601.46426,4.6,44,1,7500,0.005866666666666667,0.10454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,2,0,0
1948,VIVES AMBROS SL,B43847367,MONTFERRI,2,7.463,4.456,152.32278,52.957207,285.34543,21.53548,607.23049,4.8,112,1,5500,0.020363636363636365,0.04285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0
350,BODEGAS MALAGA VIRGEN SA,A78581204,FUENTE DE PIEDRA,20,5.951,3.596,1630.36956,227.945716,4558.91433,215.61353,13476.99628,4.5,30,0,12200,0.002459016393442623,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,3,373,0
1394,BODEGAS VALDOVINOS SL,B22232664,ANTILLON,3,12.686,6.228,181.79561,209.883996,629.65199,62.31965,1464.25843,4.5,18,0,2800,0.0064285714285714285,0.25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,2,0,0
1510,"HACIENDA GASTON, S.L.",B01563956,OYON-OION,4,17.485,11.339,101.44489,322.15981,509.17963,52.99824,550.2311,NA,NA,0,3000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,258,0,0,0,0,0,0,0,0
2430,LOS GREDALES DE EL TOBOSO SL.,B83594150,MADRID,4,-0.593,-0.28,302.04458,35.234524,140.938099,-13.87783,3588.82962,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,BLANCHER CAPDEVILA PUJOL SA.,A08104838,SANT SADURNI D'ANOIA,4,4.737,1.21,164.168339,98.58638,394.34552,14.199079,1607.74008,4.5,344,0,5100,0.06745098039215686,0.01308139534883721,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,2,32,4,3,5,0,0,0,7,2,0
2156,BODEGAS VEGA SAUCO SL,B49158603,MORALES DE TORO,2,0.364,0.645,67.69562,103.778849,207.557699,3.08024,1925.07744,4.5,18,1,1200,0.015,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,MUSSONSVINS SL,B65094302,SABADELL,2,-2.54,-1.513,12.71096,80.002666,47.75274,-5.45283,456.04783,NA,NA,0,469,NA,NA,0,0,0,0,0,0,0,0,151,0,2,4,0,0,0,82,0,1,3,151,85,0,0,4,0,0,0,0,0,0
3007,BODEGAS REBOLLAR ERNESTO CARCEL S.L.,B96623392,VALENCIA,2,-3.619,-2.64,6.94196,62.654281,49.69071,-11.85905,407.70969,NA,NA,0,1500,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,2,0,0,0,0,0,0,0,0,0
2212,CLOS PACHEM SOCIEDAD LIMITADA.,B55738322,GRATALLOPS,3,13.903,-3.938,91.1824,64.429299,193.2879,-49.54804,2520.39708,4.9,25,0,3200,0.0078125,0.196,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,17,0,0,280,0,44,0,0,0,0,0,0,28,0,0
1445,BERNABELEVA SL,B83428789,MADRID,9,4.475,1.9,325.562479,63.358083,570.22275,90.55747,4910.013,NA,NA,0,1700,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,0
1070,VINOS PIÑOL SL,B43112127,BATEA,4,9.457,7.404,348.04245,266.808784,1067.235139,101.09107,1824.97142,4.6,85,1,7800,0.010897435897435897,0.05411764705882353,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,432,0,0,5,0,134,2,0,0,0,0,0,0,0,0
2399,BODEGAS Y VIÑEDOS ALZANIA SL,B31651128,LOS ARCOS,1,-8.132,-6.47,28.54455,146.71926,146.71926,-41.94745,794.39473,5,13,0,392,0.03316326530612245,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,LEIVE ECOADEGA SOCIEDAD LIMITADA.,B32377533,CENLLE,1,-42.139,-8.342,21.74867,59.9406,59.9406,-8.84608,124.24866,4.9,22,0,NA,NA,0.22272727272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,ORIOL ROSSELL SA,A08876369,CASTELLET I LA GORNAL,10,17.954,7.267,574.00818,195.539367,1955.39367,108.51209,2335.0992,4.7,81,1,2900,0.02793103448275862,0.058024691358024696,0,0,0,0,0,0,0,0,7,0,34,0,0,50,2,4,0,0,0,7,238,1,0,93,0,0,0,0,0,0
3226,BODEGAS Y VIÑEDOS LARRAZ SOCIEDAD LIMITADA.,B26533315,LOGROÑO,1,9.775,7.702,10.42918,114.880552,28.916699,5.59825,99.40191,NA,NA,0,724,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0
378,HERMANOS ARROYO ZAPATA SL,B06010102,LOS SANTOS DE MAIMONA,9,1.765,0.93,269.35417,475.957368,4283.61632,32.59873,5420.69601,3.7,6,0,247,0.024291497975708502,0.6166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,BODEGAS Y VIÑEDOS MONTEABELLON SL,B09379488,NAVA DE ROA,13,32.645,12.695,2384.61657,435.312583,5659.06359,1133.3987,12040.15084,4.7,103,0,4700,0.021914893617021276,0.04563106796116505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,3,0,0,0,0,0,0,1,0,0
1271,BODEGAS LAUNA SL,B48440853,ELORRIO,4,0.959,1.101,307.45367,195.226517,780.90607,18.65363,3438.24809,3.7,3,0,3100,9.67741935483871e-4,1.2333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,6,0,0,0,0,0,2,0,0
1339,BODEGAS Y VIÑEDOS SEÑORIO DE LIBRARES SRL,B26358259,EL VILLAR DE ARNEDO,2,4.684,2.545,128.27826,342.93972,685.87944,23.68312,1298.34836,4.9,37,0,NA,NA,0.13243243243243244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1615,SUCESORES DE SANTIAGO MORTE SANZ SL.,B99314007,CARIÑENA,3,11.132,9.549,184.68243,148.743283,446.22985,57.72442,807.83528,5,1,0,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,BODEGAS SANTALBA SA,A26266148,GIMILEO,6,-0.775,0.987,427.47925,194.63513,1167.81078,-7.01841,2949.50215,4.9,140,1,10100,0.013861386138613862,0.035,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,25,0,0,0,0,1,0,0,0,0,1,0,2,0,0
459,BODEGAS PEÑALBA LOPEZ SL,B09106469,ARANDA DE DUERO,31,6.469,5.783,2154.90408,116.240925,3603.46868,446.16125,10377.5084,NA,NA,0,9400,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,3,0,0,224,4,8,0,8,0,0,0,0,4,0,0
1222,BODEGAS CRIAL LLEDO SL,B44141430,LLEDO,9,3.361,1.859,256.86275,93.045763,837.41187,9.705169,1326.57277,4.7,89,0,6000,0.014833333333333334,0.052808988764044947,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,168,0,0,0,0,0
1676,BODEGA SEVERINO SANZ SOCIEDAD LIMITADA,B40236580,LOIU,4,-6.199,-5.258,123.05493,101.427597,405.71039,-45.67153,1195.82283,NA,NA,0,3300,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,6,1,0
274,EL GRIFO SOCIEDAD ANONIMA,A35053123,SAN BARTOLOME,36,14.983,10.995,2498.92639,166.065381,5978.353729,967.24475,9616.84564,NA,NA,0,17400,NA,NA,0,0,0,0,2,0,3,0,0,0,3,3,0,0,0,5,0,0,11,0,0,0,531,0,0,0,0,2,13,0
372,BODEGAS MENADE SL.,B47549597,RUEDA,12,15.919,12.374,1911.1249,362.173023,4346.07628,748.11121,7927.60299,4.9,249,0,8600,0.028953488372093023,0.019678714859437754,0,0,0,0,0,0,1,0,0,0,2,1,0,10,6,5,0,0,15,0,0,0,0,1,0,7,0,3,1,0
231,BODEGAS CASTAÑO SL,B30078414,YECLA,42,4.264,3.297,2047.455,172.126833,7229.327,147.491,14075.695,4.6,147,1,19900,0.007386934673366834,0.03129251700680272,0,0,0,0,0,0,0,0,0,0,3,2,0,5,0,47,4,1,0,2,1,13,0,0,0,0,0,10,5,0
746,BODEGAS RESALTE DE PEÑAFIEL SAU,A34186338,PEÑAFIEL,9,2.098,1.836,772.69359,213.360885,1920.24797,140.32086,11459.09163,4.9,22,0,4300,0.0051162790697674414,0.22272727272727275,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
